Date,0
23/10/2007,1.0
30/10/2007,1.0111219658183725
06/11/2007,1.011793428491324
13/11/2007,1.0014948740724414
20/11/2007,0.9937546176477293
27/11/2007,0.9901763646438086
04/12/2007,0.9971901164315707
11/12/2007,1.0009557182670987
18/12/2007,0.9832018721785685
25/12/2007,0.9887033537377031
01/01/2008,0.9938010796200786
08/01/2008,0.9840467716513805
15/01/2008,0.9789125248375504
22/01/2008,0.9525712275821647
29/01/2008,0.9642279788682052
05/02/2008,0.9684373150373645
12/02/2008,0.9656263863885131
19/02/2008,0.9704243410842162
26/02/2008,0.9797260376043561
04/03/2008,0.9787433711227446
11/03/2008,0.9720111572531318
18/03/2008,0.9740105946504153
25/03/2008,0.9678570584538397
01/04/2008,0.973644498302928
08/04/2008,0.9807638621629096
15/04/2008,0.9770890663588607
22/04/2008,0.9877786984414129
29/04/2008,0.9860222503532879
06/05/2008,0.9911674262473473
13/05/2008,0.9902241704677139
20/05/2008,0.9991389071311816
27/05/2008,0.992587885894944
03/06/2008,0.9898489863386878
10/06/2008,0.9814244240658563
17/06/2008,0.9784267603940437
24/06/2008,0.9718979336428129
01/07/2008,0.965808449049791
08/07/2008,0.9571642605084199
15/07/2008,0.9521554914894187
22/07/2008,0.9515906764131595
29/07/2008,0.9447404677777848
05/08/2008,0.9461502793612797
12/08/2008,0.9374646650392262
19/08/2008,0.9277135310890827
26/08/2008,0.9294940038610586
02/09/2008,0.9310779687322237
09/09/2008,0.9144626265454032
16/09/2008,0.9033111257019343
23/09/2008,0.901052468096158
30/09/2008,0.8766489085714563
07/10/2008,0.83368757838166
14/10/2008,0.801909197448024
21/10/2008,0.7939213294303402
28/10/2008,0.7668665601509844
04/11/2008,0.7927649491539933
11/11/2008,0.7723659749342124
18/11/2008,0.7574521552043074
25/11/2008,0.7561657607904055
02/12/2008,0.7532663939270087
09/12/2008,0.7605169773635447
16/12/2008,0.7735702845400175
23/12/2008,0.768522618501162
30/12/2008,0.7754857241868377
06/01/2009,0.7774091361538701
13/01/2009,0.7715048394740317
20/01/2009,0.7528940109095362
27/01/2009,0.7616790809112071
03/02/2009,0.7577603076724488
10/02/2009,0.760026738384201
17/02/2009,0.7470746731430921
24/02/2009,0.7380646546518872
03/03/2009,0.7182411965770241
10/03/2009,0.723624291592782
17/03/2009,0.7371712933025766
24/03/2009,0.7535707818203295
31/03/2009,0.7499321614594671
07/04/2009,0.7539825916732676
14/04/2009,0.7628168999091018
21/04/2009,0.7624729662724425
28/04/2009,0.7675450451099367
05/05/2009,0.783253506499419
12/05/2009,0.7957002141945739
19/05/2009,0.7990598638725109
26/05/2009,0.8048936840640459
02/06/2009,0.8182477974576756
09/06/2009,0.8106825454848748
16/06/2009,0.8098733884983748
23/06/2009,0.8051142856736452
30/06/2009,0.8120327524306983
07/07/2009,0.8064079139049398
14/07/2009,0.8100407012810719
21/07/2009,0.8253985081116623
28/07/2009,0.8321308348756705
04/08/2009,0.844757846834415
11/08/2009,0.8420518999215779
18/08/2009,0.8443979866208935
25/08/2009,0.856541717541934
01/09/2009,0.8533426927018816
08/09/2009,0.8632996602250999
15/09/2009,0.8721792996388039
22/09/2009,0.8790472082700034
29/09/2009,0.8753815943924603
06/10/2009,0.8789531100366839
13/10/2009,0.8873490219606998
20/10/2009,0.8937555110901356
27/10/2009,0.8850210715782109
03/11/2009,0.8750122638690656
10/11/2009,0.8906416359210412
17/11/2009,0.8958497366750522
24/11/2009,0.897572895011934
01/12/2009,0.9025643222081962
08/12/2009,0.8956307752964207
15/12/2009,0.8933625834081951
22/12/2009,0.8911520439085504
29/12/2009,0.8970572853803899
05/01/2010,0.9017501283924557
12/01/2010,0.9106285766839652
19/01/2010,0.9106183636617883
26/01/2010,0.8953926944122579
02/02/2010,0.8921845207493004
09/02/2010,0.8817630819709213
16/02/2010,0.8867317319519096
23/02/2010,0.8890898242318634
02/03/2010,0.8937394242916964
09/03/2010,0.9013482276753633
16/03/2010,0.9070855876078874
23/03/2010,0.9084474462447398
30/03/2010,0.9064839815669463
06/04/2010,0.9117513290400374
13/04/2010,0.9173701981999615
20/04/2010,0.9175627808316642
27/04/2010,0.9133782111879618
04/05/2010,0.9054192503096941
11/05/2010,0.891580391871393
18/05/2010,0.8861281327368635
25/05/2010,0.8663243105198654
01/06/2010,0.8715705191636821
08/06/2010,0.8640618544892681
15/06/2010,0.8783422115061017
22/06/2010,0.880524015890059
29/06/2010,0.8687148980938787
06/07/2010,0.8694573745816672
13/07/2010,0.8824335491148287
20/07/2010,0.8823869428981597
27/07/2010,0.893295139726777
03/08/2010,0.9031380265388432
10/08/2010,0.9021942997175041
17/08/2010,0.8960448659632668
24/08/2010,0.8895936514170919
31/08/2010,0.8895896633871564
07/09/2010,0.8996356082425109
14/09/2010,0.9082152654171185
21/09/2010,0.9127684693636927
28/09/2010,0.9220695275508137
05/10/2010,0.92901649825529
12/10/2010,0.9349939072408652
19/10/2010,0.9362989074863839
26/10/2010,0.9383871407220071
02/11/2010,0.9431527798171658
09/11/2010,0.9508097385995632
16/11/2010,0.9347525803025349
23/11/2010,0.9332057129294222
30/11/2010,0.9254543890249052
07/12/2010,0.9405506237059286
14/12/2010,0.9433630660225061
21/12/2010,0.944651740001566
28/12/2010,0.9477248393901612
04/01/2011,0.9556043116765475
11/01/2011,0.9521200057818752
18/01/2011,0.964460325949425
25/01/2011,0.9624272831443068
01/02/2011,0.9673469407124742
08/02/2011,0.9702086707150438
15/02/2011,0.9685539941920368
22/02/2011,0.9727981411960144
01/03/2011,0.9732887918195037
